mes_inicio,provincia_origen,provincia_destino,viajes,viajeros,edicion
2021-02,Buenos Aires,Misiones,953,2744,previaje 1
2021-02,Buenos Aires,Neuquén,872,2725,previaje 1
2021-02,Buenos Aires,Río Negro,2960,8322,previaje 1
2021-02,Buenos Aires,Salta,633,1641,previaje 1
2021-02,Buenos Aires,San Juan,40,95,previaje 1
2021-02,Buenos Aires,San Luis,461,1388,previaje 1
2021-02,Buenos Aires,Santa Cruz,972,2526,previaje 1
2021-02,Buenos Aires,Santa Fe,47,129,previaje 1
2021-02,Buenos Aires,Santiago del Estero,57,183,previaje 1
2021-02,Buenos Aires,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",968,2671,previaje 1
2021-02,Buenos Aires,Tucumán,83,215,previaje 1
2021-02,Catamarca,Buenos Aires,6,19,previaje 1
2021-02,Catamarca,Catamarca,3,6,previaje 1
2021-02,Catamarca,Ciudad Autónoma de Buenos Aires,1,2,previaje 1
2021-02,Catamarca,Córdoba,7,28,previaje 1
2021-02,Catamarca,Entre Ríos,1,4,previaje 1
2021-02,Catamarca,Jujuy,1,2,previaje 1
2021-02,Catamarca,La Rioja,2,8,previaje 1
2021-02,Catamarca,Mendoza,1,4,previaje 1
2021-02,Catamarca,Misiones,1,5,previaje 1
2021-02,Catamarca,Neuquén,1,2,previaje 1
2021-02,Catamarca,Río Negro,8,29,previaje 1
2021-02,Catamarca,Salta,3,8,previaje 1
2021-02,Catamarca,Santiago del Estero,2,8,previaje 1
2021-02,Catamarca,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,9,previaje 1
2021-02,Chaco,Buenos Aires,19,53,previaje 1
2021-02,Chaco,Chaco,3,6,previaje 1
2021-02,Chaco,Chubut,1,4,previaje 1
2021-02,Chaco,Ciudad Autónoma de Buenos Aires,20,43,previaje 1
2021-02,Chaco,Corrientes,11,47,previaje 1
2021-02,Chaco,Córdoba,45,168,previaje 1
2021-02,Chaco,Entre Ríos,14,99,previaje 1
2021-02,Chaco,Jujuy,4,11,previaje 1
2021-02,Chaco,Mendoza,30,109,previaje 1
2021-02,Chaco,Misiones,28,126,previaje 1
2021-02,Chaco,Neuquén,15,82,previaje 1
2021-02,Chaco,Río Negro,51,136,previaje 1
2021-02,Chaco,Salta,7,30,previaje 1
2021-02,Chaco,San Juan,1,1,previaje 1
2021-02,Chaco,San Luis,8,26,previaje 1
2021-02,Chaco,Santa Cruz,23,82,previaje 1
2021-02,Chaco,Santa Fe,1,3,previaje 1
2021-02,Chaco,Santiago del Estero,3,14,previaje 1
2021-02,Chaco,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",45,109,previaje 1
2021-02,Chubut,Buenos Aires,37,98,previaje 1
2021-02,Chubut,Chaco,1,1,previaje 1
2021-02,Chubut,Chubut,69,268,previaje 1
2021-02,Chubut,Ciudad Autónoma de Buenos Aires,30,54,previaje 1
2021-02,Chubut,Corrientes,1,3,previaje 1
2021-02,Chubut,Córdoba,17,35,previaje 1
2021-02,Chubut,Entre Ríos,4,15,previaje 1
2021-02,Chubut,Jujuy,3,3,previaje 1
2021-02,Chubut,La Rioja,2,2,previaje 1
2021-02,Chubut,Mendoza,10,27,previaje 1
2021-02,Chubut,Misiones,17,43,previaje 1
2021-02,Chubut,Neuquén,25,72,previaje 1
2021-02,Chubut,Río Negro,27,96,previaje 1
2021-02,Chubut,Salta,16,40,previaje 1
2021-02,Chubut,San Luis,3,8,previaje 1
2021-02,Chubut,Santa Cruz,10,26,previaje 1
2021-02,Chubut,Santa Fe,2,3,previaje 1
2021-02,Chubut,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",23,59,previaje 1
2021-02,Chubut,Tucumán,3,5,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Buenos Aires,2640,8421,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Catamarca,21,38,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Chaco,7,14,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Chubut,292,719,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,168,436,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Corrientes,33,68,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Córdoba,834,2471,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Entre Ríos,210,715,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Formosa,2,2,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Jujuy,178,369,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,La Pampa,8,24,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,La Rioja,18,40,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Mendoza,1338,3585,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Misiones,706,1836,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Neuquén,776,2130,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Río Negro,3019,8039,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Salta,550,1339,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,San Juan,58,114,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,San Luis,199,582,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Santa Cruz,1038,2705,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Santa Fe,28,68,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Santiago del Estero,55,165,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1003,2606,previaje 1
2021-02,Ciudad Autónoma de Buenos Aires,Tucumán,109,231,previaje 1
2021-02,Corrientes,Buenos Aires,9,29,previaje 1
2021-02,Corrientes,Chubut,1,2,previaje 1
2021-02,Corrientes,Ciudad Autónoma de Buenos Aires,8,20,previaje 1
2021-02,Corrientes,Corrientes,14,62,previaje 1
2021-02,Corrientes,Córdoba,6,19,previaje 1
2021-02,Corrientes,Entre Ríos,5,19,previaje 1
2021-02,Corrientes,Mendoza,9,21,previaje 1
2021-02,Corrientes,Misiones,9,30,previaje 1
2021-02,Corrientes,Neuquén,1,3,previaje 1
2021-02,Corrientes,Río Negro,13,63,previaje 1
2021-02,Corrientes,Salta,4,17,previaje 1
2021-02,Corrientes,Santa Cruz,1,5,previaje 1
2021-02,Corrientes,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,9,previaje 1
2021-02,Córdoba,Buenos Aires,315,1007,previaje 1
2021-02,Córdoba,Catamarca,3,7,previaje 1
2021-02,Córdoba,Chaco,2,5,previaje 1
2021-02,Córdoba,Chubut,38,111,previaje 1
2021-02,Córdoba,Ciudad Autónoma de Buenos Aires,62,120,previaje 1
2021-02,Córdoba,Corrientes,11,73,previaje 1
2021-02,Córdoba,Córdoba,1092,4160,previaje 1
2021-02,Córdoba,Entre Ríos,29,80,previaje 1
2021-02,Córdoba,Formosa,2,3,previaje 1
2021-02,Córdoba,Jujuy,34,73,previaje 1
2021-02,Córdoba,La Pampa,4,8,previaje 1
2021-02,Córdoba,La Rioja,4,8,previaje 1
2021-02,Córdoba,Mendoza,136,367,previaje 1
2021-02,Córdoba,Misiones,203,636,previaje 1
2021-02,Córdoba,Neuquén,105,474,previaje 1
2021-02,Córdoba,Río Negro,524,1602,previaje 1
2021-02,Córdoba,Salta,95,262,previaje 1
2021-02,Córdoba,San Luis,93,304,previaje 1
2021-02,Córdoba,Santa Cruz,294,791,previaje 1
2021-02,Córdoba,Santa Fe,11,31,previaje 1
2021-02,Córdoba,Santiago del Estero,31,106,previaje 1
2021-02,Córdoba,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",309,811,previaje 1
2021-02,Córdoba,Tucumán,7,14,previaje 1
2021-02,Entre Ríos,Buenos Aires,100,439,previaje 1
2021-02,Entre Ríos,Chubut,4,10,previaje 1
2021-02,Entre Ríos,Ciudad Autónoma de Buenos Aires,6,15,previaje 1
2021-02,Entre Ríos,Corrientes,5,23,previaje 1
2021-02,Entre Ríos,Córdoba,77,262,previaje 1
2021-02,Entre Ríos,Entre Ríos,47,180,previaje 1
2021-02,Entre Ríos,Jujuy,6,17,previaje 1
2021-02,Entre Ríos,La Pampa,1,3,previaje 1
2021-02,Entre Ríos,Mendoza,36,126,previaje 1
2021-02,Entre Ríos,Misiones,7,37,previaje 1
2021-02,Entre Ríos,Neuquén,23,81,previaje 1
2021-02,Entre Ríos,Río Negro,69,177,previaje 1
2021-02,Entre Ríos,Salta,14,25,previaje 1
2021-02,Entre Ríos,San Luis,16,37,previaje 1
2021-02,Entre Ríos,Santa Cruz,47,114,previaje 1
2021-02,Entre Ríos,Santa Fe,3,17,previaje 1
2021-02,Entre Ríos,Santiago del Estero,1,3,previaje 1
2021-02,Entre Ríos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",33,113,previaje 1
2021-02,Formosa,Chubut,1,2,previaje 1
2021-02,Formosa,Córdoba,2,7,previaje 1
2021-02,Formosa,Formosa,1,3,previaje 1
2021-02,Formosa,Río Negro,1,5,previaje 1
2021-02,Jujuy,Buenos Aires,25,74,previaje 1
2021-02,Jujuy,Chaco,1,4,previaje 1
2021-02,Jujuy,Chubut,1,2,previaje 1
2021-02,Jujuy,Ciudad Autónoma de Buenos Aires,12,25,previaje 1
2021-02,Jujuy,Corrientes,11,46,previaje 1
2021-02,Jujuy,Córdoba,13,38,previaje 1
2021-02,Jujuy,Jujuy,12,43,previaje 1
2021-02,Jujuy,Mendoza,2,5,previaje 1
2021-02,Jujuy,Misiones,21,60,previaje 1
2021-02,Jujuy,Neuquén,4,12,previaje 1
2021-02,Jujuy,Río Negro,7,19,previaje 1
2021-02,Jujuy,Salta,19,88,previaje 1
2021-02,Jujuy,Santa Cruz,4,8,previaje 1
2021-02,Jujuy,Santiago del Estero,2,8,previaje 1
2021-02,Jujuy,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",6,12,previaje 1
2021-02,Jujuy,Tucumán,1,1,previaje 1
2021-02,La Pampa,Buenos Aires,10,37,previaje 1
2021-02,La Pampa,Chubut,1,2,previaje 1
2021-02,La Pampa,Ciudad Autónoma de Buenos Aires,2,6,previaje 1
2021-02,La Pampa,Córdoba,13,46,previaje 1
2021-02,La Pampa,Jujuy,1,1,previaje 1
2021-02,La Pampa,La Pampa,2,4,previaje 1
2021-02,La Pampa,Mendoza,5,14,previaje 1
2021-02,La Pampa,Misiones,6,17,previaje 1
2021-02,La Pampa,Neuquén,16,53,previaje 1
2021-02,La Pampa,Río Negro,11,36,previaje 1
2021-02,La Pampa,Salta,4,11,previaje 1
2021-02,La Pampa,San Luis,3,7,previaje 1
2021-02,La Pampa,Santa Cruz,6,18,previaje 1
2021-02,La Pampa,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",18,51,previaje 1
2021-02,La Rioja,Buenos Aires,15,29,previaje 1
2021-02,La Rioja,Catamarca,1,5,previaje 1
2021-02,La Rioja,Chubut,4,11,previaje 1
2021-02,La Rioja,Ciudad Autónoma de Buenos Aires,4,5,previaje 1
2021-02,La Rioja,Córdoba,15,48,previaje 1
2021-02,La Rioja,La Rioja,3,11,previaje 1
2021-02,La Rioja,Mendoza,3,14,previaje 1
2021-02,La Rioja,Misiones,1,5,previaje 1
2021-02,La Rioja,Río Negro,15,97,previaje 1
2021-02,La Rioja,San Luis,1,1,previaje 1
2021-02,La Rioja,Santa Cruz,1,2,previaje 1
2021-02,La Rioja,Santa Fe,1,3,previaje 1
2021-02,La Rioja,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,5,previaje 1
2021-02,Mendoza,Buenos Aires,287,818,previaje 1
2021-02,Mendoza,Catamarca,1,5,previaje 1
2021-02,Mendoza,Chaco,3,12,previaje 1
2021-02,Mendoza,Chubut,40,110,previaje 1
2021-02,Mendoza,Ciudad Autónoma de Buenos Aires,38,69,previaje 1
2021-02,Mendoza,Corrientes,2,4,previaje 1
2021-02,Mendoza,Córdoba,101,343,previaje 1
2021-02,Mendoza,Entre Ríos,2,3,previaje 1
2021-02,Mendoza,Jujuy,1,2,previaje 1
2021-02,Mendoza,La Rioja,2,10,previaje 1
2021-02,Mendoza,Mendoza,238,707,previaje 1
2021-02,Mendoza,Misiones,35,97,previaje 1
2021-02,Mendoza,Neuquén,104,361,previaje 1
2021-02,Mendoza,Río Negro,195,651,previaje 1
2021-02,Mendoza,Salta,15,32,previaje 1
2021-02,Mendoza,San Juan,5,14,previaje 1
2021-02,Mendoza,San Luis,79,272,previaje 1
2021-02,Mendoza,Santa Cruz,59,148,previaje 1
2021-02,Mendoza,Santa Fe,2,3,previaje 1
2021-02,Mendoza,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",90,228,previaje 1
2021-02,Mendoza,Tucumán,4,7,previaje 1
2021-02,Misiones,Buenos Aires,29,80,previaje 1
2021-02,Misiones,Chubut,5,12,previaje 1
2021-02,Misiones,Ciudad Autónoma de Buenos Aires,11,22,previaje 1
2021-02,Misiones,Corrientes,1,2,previaje 1
2021-02,Misiones,Córdoba,8,21,previaje 1
2021-02,Misiones,Mendoza,6,12,previaje 1
2021-02,Misiones,Misiones,89,316,previaje 1
2021-02,Misiones,Neuquén,10,40,previaje 1
2021-02,Misiones,Río Negro,27,91,previaje 1
2021-02,Misiones,Salta,5,16,previaje 1
2021-02,Misiones,San Luis,1,4,previaje 1
2021-02,Misiones,Santa Cruz,13,30,previaje 1
2021-02,Misiones,Santa Fe,1,1,previaje 1
2021-02,Misiones,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",45,201,previaje 1
2021-02,Misiones,Tucumán,1,2,previaje 1
2021-02,Neuquén,Buenos Aires,49,136,previaje 1
2021-02,Neuquén,Chubut,11,30,previaje 1
2021-02,Neuquén,Ciudad Autónoma de Buenos Aires,34,90,previaje 1
2021-02,Neuquén,Corrientes,2,4,previaje 1
2021-02,Neuquén,Córdoba,16,34,previaje 1
2021-02,Neuquén,Entre Ríos,3,3,previaje 1
2021-02,Neuquén,Jujuy,4,11,previaje 1
2021-02,Neuquén,Mendoza,22,71,previaje 1
2021-02,Neuquén,Misiones,22,43,previaje 1
2021-02,Neuquén,Neuquén,178,567,previaje 1
2021-02,Neuquén,Río Negro,93,397,previaje 1
2021-02,Neuquén,Salta,18,49,previaje 1
2021-02,Neuquén,San Luis,2,9,previaje 1
2021-02,Neuquén,Santa Cruz,30,99,previaje 1
2021-02,Neuquén,Santa Fe,3,7,previaje 1
2021-02,Neuquén,Santiago del Estero,2,6,previaje 1
2021-02,Neuquén,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",85,125,previaje 1
2021-02,Neuquén,Tucumán,2,4,previaje 1
2021-02,Río Negro,Buenos Aires,53,182,previaje 1
2021-02,Río Negro,Chubut,14,45,previaje 1
2021-02,Río Negro,Ciudad Autónoma de Buenos Aires,46,114,previaje 1
2021-02,Río Negro,Córdoba,19,50,previaje 1
2021-02,Río Negro,Entre Ríos,1,2,previaje 1
2021-02,Río Negro,Jujuy,1,2,previaje 1
2021-02,Río Negro,La Pampa,1,4,previaje 1
2021-02,Río Negro,Mendoza,19,49,previaje 1
2021-02,Río Negro,Misiones,6,13,previaje 1
2021-02,Río Negro,Neuquén,101,338,previaje 1
2021-02,Río Negro,Río Negro,232,727,previaje 1
2021-02,Río Negro,Salta,5,10,previaje 1
2021-02,Río Negro,San Juan,2,4,previaje 1
2021-02,Río Negro,Santa Cruz,32,104,previaje 1
2021-02,Río Negro,Santa Fe,6,16,previaje 1
2021-02,Río Negro,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",15,45,previaje 1
2021-02,Río Negro,Tucumán,1,1,previaje 1
2021-02,Salta,Buenos Aires,99,462,previaje 1
2021-02,Salta,Chubut,13,22,previaje 1
2021-02,Salta,Ciudad Autónoma de Buenos Aires,35,79,previaje 1
2021-02,Salta,Corrientes,23,48,previaje 1
2021-02,Salta,Córdoba,29,112,previaje 1
2021-02,Salta,Entre Ríos,3,9,previaje 1
2021-02,Salta,Jujuy,35,114,previaje 1
2021-02,Salta,Mendoza,37,146,previaje 1
2021-02,Salta,Misiones,137,402,previaje 1
2021-02,Salta,Neuquén,19,46,previaje 1
2021-02,Salta,Río Negro,57,174,previaje 1
2021-02,Salta,Salta,131,526,previaje 1
2021-02,Salta,San Juan,2,11,previaje 1
2021-02,Salta,San Luis,1,4,previaje 1
2021-02,Salta,Santa Cruz,14,31,previaje 1
2021-02,Salta,Santa Fe,2,3,previaje 1
2021-02,Salta,Santiago del Estero,20,81,previaje 1
2021-02,Salta,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",48,116,previaje 1
2021-02,Salta,Tucumán,7,17,previaje 1
2021-02,San Juan,Buenos Aires,45,123,previaje 1
2021-02,San Juan,Ciudad Autónoma de Buenos Aires,8,18,previaje 1
2021-02,San Juan,Córdoba,10,36,previaje 1
2021-02,San Juan,La Rioja,4,10,previaje 1
2021-02,San Juan,Mendoza,2,6,previaje 1
2021-02,San Juan,Misiones,2,6,previaje 1
2021-02,San Juan,Neuquén,11,39,previaje 1
2021-02,San Juan,Río Negro,17,53,previaje 1
2021-02,San Juan,Salta,3,7,previaje 1
2021-02,San Juan,San Juan,6,23,previaje 1
2021-02,San Juan,San Luis,9,41,previaje 1
2021-02,San Juan,Santa Cruz,3,6,previaje 1
2021-02,San Juan,Santiago del Estero,1,2,previaje 1
2021-02,San Juan,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,11,previaje 1
2021-02,San Luis,Buenos Aires,25,74,previaje 1
2021-02,San Luis,Catamarca,1,1,previaje 1
2021-02,San Luis,Chubut,2,4,previaje 1
2021-02,San Luis,Ciudad Autónoma de Buenos Aires,7,67,previaje 1
2021-02,San Luis,Córdoba,22,58,previaje 1
2021-02,San Luis,Entre Ríos,2,7,previaje 1
2021-02,San Luis,Mendoza,4,11,previaje 1
2021-02,San Luis,Misiones,3,7,previaje 1
2021-02,San Luis,Neuquén,7,21,previaje 1
2021-02,San Luis,Río Negro,12,36,previaje 1
2021-02,San Luis,San Luis,38,160,previaje 1
2021-02,San Luis,Santa Cruz,5,12,previaje 1
2021-02,San Luis,Santa Fe,3,14,previaje 1
2021-02,San Luis,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",8,21,previaje 1
2021-02,San Luis,Tucumán,1,2,previaje 1
2021-02,Santa Cruz,Buenos Aires,22,54,previaje 1
2021-02,Santa Cruz,Chaco,3,4,previaje 1
2021-02,Santa Cruz,Chubut,10,35,previaje 1
2021-02,Santa Cruz,Ciudad Autónoma de Buenos Aires,20,49,previaje 1
2021-02,Santa Cruz,Corrientes,1,3,previaje 1
2021-02,Santa Cruz,Córdoba,23,56,previaje 1
2021-02,Santa Cruz,Entre Ríos,2,4,previaje 1
2021-02,Santa Cruz,Formosa,1,1,previaje 1
2021-02,Santa Cruz,Jujuy,3,7,previaje 1
2021-02,Santa Cruz,La Rioja,1,1,previaje 1
2021-02,Santa Cruz,Mendoza,9,27,previaje 1
2021-02,Santa Cruz,Misiones,2,4,previaje 1
2021-02,Santa Cruz,Neuquén,5,19,previaje 1
2021-02,Santa Cruz,Río Negro,28,91,previaje 1
2021-02,Santa Cruz,Salta,1,1,previaje 1
2021-02,Santa Cruz,San Juan,2,8,previaje 1
2021-02,Santa Cruz,San Luis,1,2,previaje 1
2021-02,Santa Cruz,Santa Cruz,41,129,previaje 1
2021-02,Santa Cruz,Santa Fe,1,3,previaje 1
2021-02,Santa Cruz,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",48,132,previaje 1
2021-02,Santa Cruz,Tucumán,2,4,previaje 1
2021-02,Santa Fe,Buenos Aires,925,2816,previaje 1
2021-02,Santa Fe,Catamarca,3,6,previaje 1
2021-02,Santa Fe,Chaco,1,4,previaje 1
2021-02,Santa Fe,Chubut,50,118,previaje 1
2021-02,Santa Fe,Ciudad Autónoma de Buenos Aires,30,72,previaje 1
2021-02,Santa Fe,Corrientes,10,35,previaje 1
2021-02,Santa Fe,Córdoba,1126,3916,previaje 1
2021-02,Santa Fe,Entre Ríos,73,274,previaje 1
2021-02,Santa Fe,Jujuy,36,107,previaje 1
2021-02,Santa Fe,La Pampa,2,4,previaje 1
2021-02,Santa Fe,La Rioja,3,16,previaje 1
2021-02,Santa Fe,Mendoza,264,812,previaje 1
2021-02,Santa Fe,Misiones,125,386,previaje 1
2021-02,Santa Fe,Neuquén,139,454,previaje 1
2021-02,Santa Fe,Río Negro,699,1938,previaje 1
2021-02,Santa Fe,Salta,133,353,previaje 1
2021-02,Santa Fe,San Juan,6,18,previaje 1
2021-02,Santa Fe,San Luis,121,417,previaje 1
2021-02,Santa Fe,Santa Cruz,242,570,previaje 1
2021-02,Santa Fe,Santa Fe,84,257,previaje 1
2021-02,Santa Fe,Santiago del Estero,7,24,previaje 1
2021-02,Santa Fe,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",288,770,previaje 1
2021-02,Santa Fe,Tucumán,11,26,previaje 1
2021-02,Santiago del Estero,Buenos Aires,10,21,previaje 1
2021-02,Santiago del Estero,Catamarca,1,3,previaje 1
2021-02,Santiago del Estero,Ciudad Autónoma de Buenos Aires,12,28,previaje 1
2021-02,Santiago del Estero,Córdoba,11,33,previaje 1
2021-02,Santiago del Estero,Jujuy,2,6,previaje 1
2021-02,Santiago del Estero,Mendoza,1,5,previaje 1
2021-02,Santiago del Estero,Neuquén,3,17,previaje 1
2021-02,Santiago del Estero,Río Negro,15,60,previaje 1
2021-02,Santiago del Estero,Salta,6,20,previaje 1
2021-02,Santiago del Estero,Santa Cruz,2,7,previaje 1
2021-02,Santiago del Estero,Santiago del Estero,4,11,previaje 1
2021-02,Santiago del Estero,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4,7,previaje 1
2021-02,Santiago del Estero,Tucumán,2,8,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Buenos Aires,66,157,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Catamarca,1,4,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Chaco,11,31,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Chubut,5,15,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ciudad Autónoma de Buenos Aires,39,94,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Corrientes,2,4,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Córdoba,42,99,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Entre Ríos,6,17,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Jujuy,11,15,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",La Pampa,1,1,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mendoza,21,56,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Misiones,6,11,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Neuquén,6,11,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Negro,5,14,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Salta,6,12,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",San Juan,2,4,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",San Luis,3,8,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santa Cruz,58,176,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santa Fe,5,16,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santiago del Estero,3,6,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tierra del Fuego, Antártida e Islas del Atlántico Sur",45,131,previaje 1
2021-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Tucumán,13,26,previaje 1
2021-02,Tucumán,Buenos Aires,145,393,previaje 1
2021-02,Tucumán,Chubut,3,8,previaje 1
2021-02,Tucumán,Ciudad Autónoma de Buenos Aires,42,88,previaje 1
2021-02,Tucumán,Corrientes,6,22,previaje 1
2021-02,Tucumán,Córdoba,72,258,previaje 1
2021-02,Tucumán,Jujuy,20,50,previaje 1
2021-02,Tucumán,Mendoza,34,78,previaje 1
2021-02,Tucumán,Misiones,17,48,previaje 1
2021-02,Tucumán,Neuquén,6,16,previaje 1
2021-02,Tucumán,Río Negro,120,367,previaje 1
2021-02,Tucumán,Salta,88,311,previaje 1
2021-02,Tucumán,San Luis,1,2,previaje 1
2021-02,Tucumán,Santa Cruz,21,57,previaje 1
2021-02,Tucumán,Santiago del Estero,12,42,previaje 1
2021-02,Tucumán,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",40,133,previaje 1
2021-02,Tucumán,Tucumán,38,131,previaje 1
2021-03,Buenos Aires,Buenos Aires,2012,7876,previaje 1
2021-03,Buenos Aires,Catamarca,22,43,previaje 1
2021-03,Buenos Aires,Chaco,2,3,previaje 1
2021-03,Buenos Aires,Chubut,184,424,previaje 1
2021-03,Buenos Aires,Ciudad Autónoma de Buenos Aires,96,207,previaje 1
2021-03,Buenos Aires,Corrientes,34,104,previaje 1
2021-03,Buenos Aires,Córdoba,813,2590,previaje 1
2021-03,Buenos Aires,Entre Ríos,228,757,previaje 1
2021-03,Buenos Aires,Formosa,5,7,previaje 1
2021-03,Buenos Aires,Jujuy,163,390,previaje 1
2021-03,Buenos Aires,La Pampa,7,24,previaje 1
2021-03,Buenos Aires,La Rioja,19,39,previaje 1
2021-03,Buenos Aires,Mendoza,910,2462,previaje 1
2021-03,Buenos Aires,Misiones,1051,2975,previaje 1
2021-03,Buenos Aires,Neuquén,612,1954,previaje 1
2021-03,Buenos Aires,Río Negro,2099,5538,previaje 1
2021-03,Buenos Aires,Salta,670,1881,previaje 1
2021-03,Buenos Aires,San Juan,42,131,previaje 1
2021-03,Buenos Aires,San Luis,257,673,previaje 1
2021-03,Buenos Aires,Santa Cruz,1074,2679,previaje 1
2021-03,Buenos Aires,Santa Fe,22,45,previaje 1
2021-03,Buenos Aires,Santiago del Estero,118,408,previaje 1
